MSISDN,Account Status,Usage Type,Usage Sub Type,Transaction Date,Download (MB),Service ID,Service Name,Service Status,Service Start Date,Service End Date
9959650873,A,Data,Local,2/2/2025 10:35,3846,25,Local_10GB,A,3/1/2025,3/31/2025
9959650874,A,Data,Local,3/28/2025 17:34,7070,25,Local_10GB,A,3/1/2025,3/31/2025
9959650875,A,Data,Local,4/2/2025 11:54,4231,25,Local_10GB,A,3/1/2025,3/31/2025
9959650876,A,Data,Local,4/4/2025 3:09,7208,15,Local_5GB,A,4/1/2025,5/1/2025
9959650877,A,Data,Local,2/6/2025 21:29,4273,15,Local_5GB,A,4/1/2025,5/1/2025
9959650878,A,Data,Local,3/16/2025 8:19,7755,25,Local_10GB,A,3/1/2025,3/31/2025
9959650879,A,Data,Local,4/24/2025 18:13,4345,15,Local_5GB,A,4/1/2025,5/1/2025
9959650880,A,Data,Local,2/5/2025 21:46,1033,15,Local_5GB,A,4/1/2025,5/1/2025
9959650881,A,Data,Local,2/7/2025 14:31,6166,15,Local_5GB,A,4/1/2025,5/1/2025
9959650882,A,Data,Local,3/31/2025 16:23,3737,25,Local_10GB,A,3/1/2025,3/31/2025
9959650883,A,Data,Local,2/12/2025 0:08,8026,25,Local_10GB,A,3/1/2025,3/31/2025
9959650884,A,Data,Local,1/1/2025 1:09,5250,25,Local_10GB,A,3/1/2025,3/31/2025
9959650885,A,Data,Local,1/27/2025 15:36,1097,25,Local_10GB,A,3/1/2025,3/31/2025
9959650886,A,Data,Local,1/29/2025 18:52,4141,25,Local_10GB,A,3/1/2025,3/31/2025
9959650887,A,Data,Intl Roaming,4/22/2025 11:07,2399,25,Local_10GB,A,3/1/2025,3/31/2025
9959650888,A,Data,Local,3/9/2025 16:00,4187,25,Local_10GB,A,3/1/2025,3/31/2025
9959650889,A,Data,Local,2/27/2025 1:57,6128,25,Local_10GB,A,3/1/2025,3/31/2025
9959650890,A,Data,Local,4/15/2025 7:25,4480,55,Roaming_5GB,D,4/1/2025,4/5/2025
9959650891,A,Data,Local,4/4/2025 13:38,9397,25,Local_10GB,A,3/1/2025,3/31/2025
9959650892,A,Data,Local,1/6/2025 20:55,5279,15,Local_5GB,A,4/1/2025,5/1/2025
9959650893,A,Data,Local,1/7/2025 2:44,4186,15,Local_5GB,A,4/1/2025,5/1/2025
9959650894,A,Data,Local,1/11/2025 2:48,5325,15,Local_5GB,A,4/1/2025,5/1/2025
9959650895,A,Data,Local,3/7/2025 14:28,3357,25,Local_10GB,A,3/1/2025,3/31/2025
9959650896,A,Data,Local,2/21/2025 18:13,8519,25,Local_10GB,A,3/1/2025,3/31/2025
9959650887,A,Data,Intl Roaming,4/20/2025 8:07,6474,25,Local_10GB,A,3/1/2025,3/31/2025
9959650797,A,Data,Local,4/2/2025 4:58,4552,15,Local_5GB,A,4/1/2025,5/1/2025
9959650798,A,Data,Intl Roaming,1/13/2025 15:15,9117,55,Roaming_5GB,A,4/1/2025,5/31/2025
9959650799,A,Data,Local,3/17/2025 18:06,9130,15,Local_5GB,A,4/1/2025,5/1/2025
9959650800,A,Data,Local,2/25/2025 4:02,8368,15,Local_5GB,A,4/1/2025,5/1/2025
9959650801,A,Data,Local,2/20/2025 5:44,8846,25,Local_10GB,A,3/1/2025,5/1/2025
9959650802,A,Data,Local,3/10/2025 10:36,2674,25,Local_10GB,A,3/1/2025,5/1/2025
9959650802,A,Data,Local,1/19/2025 16:33,7283,25,Local_10GB,A,3/1/2025,5/1/2025
9959650805,A,Data,Local,3/18/2025 9:18,1638,25,Local_10GB,A,3/1/2025,5/1/2025
9959650805,A,Data,Local,2/28/2025 0:38,5048,25,Local_10GB,A,3/1/2025,5/1/2025
9959650805,A,Data,Local,3/13/2025 17:10,8628,15,Local_5GB,A,4/1/2025,5/1/2025
9959650808,A,Data,Local,4/12/2025 17:09,4688,15,Local_5GB,A,4/1/2025,5/1/2025
9959650808,A,Data,Intl Roaming,3/20/2025 5:29,3183,25,Local_10GB,A,3/1/2025,3/31/2025
9959650808,A,Data,Local,1/9/2025 15:13,3942,65,Roaming_10GB,A,4/1/2025,5/31/2025
9959650808,A,Data,Local,2/10/2025 15:58,5457,25,Local_10GB,A,3/1/2025,3/31/2025
9959650812,A,Data,Local,3/24/2025 12:19,6534,15,Local_5GB,A,4/1/2025,5/1/2025
9959650813,A,Data,Local,4/3/2025 1:36,5127,25,Local_10GB,A,3/1/2025,3/31/2025
9959650814,A,Data,Local,3/21/2025 23:39,2455,25,Local_10GB,A,3/1/2025,3/31/2025
9959650815,A,Data,Local,3/29/2025 19:21,6742,25,Local_10GB,A,3/1/2025,3/31/2025
9959650816,A,Data,Local,2/18/2025 18:48,3406,15,Local_5GB,A,4/1/2025,5/1/2025
9959650817,A,Data,Local,3/30/2025 5:08,8480,25,Local_10GB,A,3/1/2025,3/31/2025
9959650818,A,Data,Local,4/21/2025 23:16,7477,15,Local_5GB,A,4/1/2025,5/1/2025
9959650819,A,Data,Local,1/7/2025 1:05,5776,25,Local_10GB,A,3/1/2025,3/31/2025
9959650820,A,Data,Local,1/23/2025 1:20,5638,25,Local_10GB,A,3/1/2025,3/31/2025
9959650821,A,Data,Local,4/13/2025 8:09,8491,15,Local_5GB,A,4/1/2025,5/1/2025
9959650822,A,Data,Local,4/21/2025 13:28,6951,25,Local_10GB,A,3/1/2025,3/31/2025
9959650823,A,Data,Local,4/7/2025 22:14,7590,15,Local_5GB,D,4/1/2025,4/15/2025
9959650824,A,Data,Local,3/2/2025 2:12,2638,25,Local_10GB,A,3/1/2025,3/31/2025
9959650825,A,Data,Local,1/19/2025 16:36,6865,15,Local_5GB,A,4/1/2025,5/1/2025
9959650826,A,Data,Intl Roaming,2/1/2025 12:25,3675,15,Local_5GB,A,4/1/2025,5/1/2025
9959650827,A,Data,Local,3/24/2025 7:53,1305,75,Roaming_15GB,A,4/1/2025,5/31/2025
9959650828,A,Data,Local,4/22/2025 12:23,3193,15,Local_5GB,A,4/1/2025,5/1/2025
9959650829,A,Data,Local,2/13/2025 17:59,4200,15,Local_5GB,A,4/1/2025,5/1/2025
9959650830,A,Data,Local,3/13/2025 20:45,5013,25,Local_10GB,A,3/1/2025,3/31/2025
9959650831,A,Data,Local,2/25/2025 18:58,6019,15,Local_5GB,A,4/1/2025,5/1/2025
9959650832,A,Data,Local,4/18/2025 22:27,9614,15,Local_5GB,A,4/1/2025,5/1/2025
9959650833,A,Data,Local,2/8/2025 0:00,6540,15,Local_5GB,A,4/1/2025,5/1/2025
9959650834,A,Data,Local,1/30/2025 20:46,9559,25,Local_10GB,A,3/1/2025,3/31/2025
9959650835,A,Data,Local,4/21/2025 8:04,8951,25,Local_10GB,A,3/1/2025,3/31/2025
9959650836,A,Data,Local,2/18/2025 6:21,7270,25,Local_10GB,A,3/1/2025,3/31/2025
9959650837,A,Data,Local,2/8/2025 17:04,5325,25,Local_10GB,A,3/1/2025,3/31/2025
9959650838,A,Data,Local,4/14/2025 15:39,3609,15,Local_5GB,A,4/1/2025,5/1/2025
9959650839,A,Data,Local,1/16/2025 10:57,4849,25,Local_10GB,A,3/1/2025,3/31/2025
9959650840,A,Data,Local,4/4/2025 2:04,8098,25,Local_10GB,A,3/1/2025,3/31/2025
9959650841,A,Data,Intl Roaming,2/6/2025 12:43,7724,25,Local_10GB,A,3/1/2025,3/31/2025
9959650842,A,Data,Local,1/17/2025 23:50,4454,65,Roaming_10GB,A,4/1/2025,5/31/2025
9959650843,A,Data,Local,2/22/2025 6:04,7890,25,Local_10GB,A,3/1/2025,3/31/2025
9959650844,A,Data,Local,4/7/2025 6:36,8055,25,Local_10GB,A,3/1/2025,3/31/2025
9959650845,A,Data,Local,2/15/2025 12:22,3495,25,Local_10GB,A,3/1/2025,3/31/2025
9959650846,A,Data,Local,1/26/2025 19:34,9641,15,Local_5GB,A,4/1/2025,5/1/2025
9959650847,A,Data,Local,4/18/2025 8:40,2644,15,Local_5GB,A,4/1/2025,5/1/2025
9959650848,A,Data,Local,3/7/2025 22:46,7940,15,Local_5GB,A,4/1/2025,5/1/2025
9959650849,A,Data,Local,1/8/2025 9:36,1240,25,Local_10GB,A,3/1/2025,3/31/2025
9959650850,A,Data,Local,4/11/2025 15:56,9875,355,Local_UNL,A,1/1/2025 0:00,1/1/2026 0:00
9959650852,A,Data,Local,3/21/2025 12:43,8651,25,Local_10GB,A,3/1/2025 0:00,3/31/2025 0:00
9959650853,A,Data,Local,4/17/2025 22:32,9072,55,Roaming_5GB,A,4/1/2025 0:00,5/31/2025 0:00
9959650854,A,Data,Local,2/4/2025 6:33,5914,15,Local_5GB,A,4/1/2025 0:00,5/1/2025 0:00
9959650855,A,Data,Local,3/16/2025 23:27,3067,25,Local_10GB,A,3/1/2025 0:00,3/31/2025 0:00
9959650856,A,Data,Local,4/8/2025 1:29,2516,15,Local_5GB,A,4/1/2025 0:00,5/1/2025 0:00
9959650858,A,Data,Local,2/18/2025 22:48,3612,15,Local_5GB,A,4/1/2025 0:00,5/1/2025 0:00
9959650859,A,Data,Local,1/18/2025 20:07,4830,15,Local_5GB,A,5/1/2025 0:00,5/31/2025 0:00
9959650860,A,Data,Local,2/28/2025 15:22,5037,15,Local_5GB,A,4/1/2025 0:00,5/1/2025 0:00
9959650861,A,Data,Local,3/6/2025 3:57,8982,15,Local_5GB,A,4/1/2025 0:00,5/1/2025 0:00
9959650862,A,Data,Local,4/6/2025 19:49,4799,355,Local_UNL,A,1/1/2025 0:00,1/1/2026 0:00
9959650863,A,Data,Local,4/14/2025 15:46,4301,25,Local_10GB,A,3/1/2025 0:00,3/31/2025 0:00
9959650864,A,Data,Local,3/11/2025 15:54,5706,25,Local_10GB,A,3/1/2025 0:00,3/31/2025 0:00
9959650865,A,Data,Local,4/5/2025 23:33,8161,25,Local_10GB,A,3/1/2025 0:00,3/31/2025 0:00
9959650866,A,Data,Local,2/21/2025 20:39,6414,15,Local_5GB,A,4/1/2025 0:00,5/1/2025 0:00
9959650867,A,Data,Local,4/10/2025 4:22,1942,25,Local_10GB,A,3/1/2025 0:00,3/31/2025 0:00
9959650868,A,Data,Local,3/26/2025 9:53,1599,355,Local_UNL,A,1/1/2025 0:00,1/1/2026 0:00
9959650869,A,Data,Local,3/11/2025 22:33,5372,15,Local_5GB,A,4/1/2025,5/1/2025
9959650870,A,Data,Local,3/26/2025 19:53,3914,15,Local_5GB,A,4/1/2025,5/1/2025
9959650871,A,Data,Local,1/25/2025 8:15,7823,25,Local_10GB,A,3/1/2025,3/31/2025
9959650872,A,Data,Local,2/5/2025 4:15,5194,25,Local_10GB,A,3/1/2025,3/31/2025
9959650873,A,Data,Local,3/7/2025 1:51,4692,25,Local_10GB,A,3/1/2025,3/31/2025
9959650874,A,Data,Local,3/27/2025 2:35,3048,25,Local_10GB,A,3/1/2025,3/31/2025
9959650875,A,Data,Local,3/6/2025 7:59,9891,25,Local_10GB,A,3/1/2025,3/31/2025
9959650876,A,Data,Local,2/12/2025 23:33,3356,15,Local_5GB,A,4/1/2025,5/1/2025
9959650877,A,Data,Local,2/18/2025 23:12,2116,15,Local_5GB,A,4/1/2025,5/1/2025
9959650878,A,Data,Local,4/19/2025 22:02,2063,25,Local_10GB,A,3/1/2025,3/31/2025
9959650879,A,Data,Local,2/1/2025 2:13,2365,15,Local_5GB,A,4/1/2025,5/1/2025
9959650880,A,Data,Local,1/17/2025 0:04,8632,15,Local_5GB,A,4/1/2025,5/1/2025
9959650881,A,Data,Local,2/8/2025 3:22,8643,15,Local_5GB,A,4/1/2025,5/1/2025
9959650882,A,Data,Local,3/10/2025 7:41,6366,25,Local_10GB,A,3/1/2025,3/31/2025
9959650883,A,Data,Local,3/14/2025 6:47,9112,25,Local_10GB,A,3/1/2025,3/31/2025
9959650884,A,Data,Local,2/24/2025 11:29,2000,25,Local_10GB,A,3/1/2025,3/31/2025
9959650885,A,Data,Local,2/13/2025 23:52,8571,25,Local_10GB,A,3/1/2025,3/31/2025
9959650886,A,Data,Local,4/4/2025 8:56,5599,25,Local_10GB,A,3/1/2025,3/31/2025
9959650887,A,Data,Intl Roaming,4/21/2025 7:14,3760,25,Local_10GB,A,3/1/2025,3/31/2025
9959650888,A,Data,Local,1/28/2025 2:14,2823,25,Local_10GB,A,3/1/2025,3/31/2025
9959650889,A,Data,Local,1/30/2025 23:28,2600,25,Local_10GB,A,3/1/2025,3/31/2025
9959650890,A,Data,Local,3/20/2025 13:46,8970,55,Roaming_5GB,D,4/1/2025,4/5/2025
9959650891,A,Data,Local,4/13/2025 12:13,5041,25,Local_10GB,A,3/1/2025,3/31/2025
9959650892,A,Data,Local,3/31/2025 14:32,6871,15,Local_5GB,A,4/1/2025,5/1/2025
9959650893,A,Data,Local,4/11/2025 8:17,8383,15,Local_5GB,A,4/1/2025,5/1/2025
9959650894,A,Data,Local,2/16/2025 21:03,4579,15,Local_5GB,A,4/1/2025,5/1/2025
9959650895,A,Data,Local,2/25/2025 13:38,8863,25,Local_10GB,A,3/1/2025,3/31/2025
9959650896,A,Data,Local,1/3/2025 4:52,8420,25,Local_10GB,A,3/1/2025,3/31/2025
9959650887,A,Data,Intl Roaming,2/26/2025 1:44,2273,25,Local_10GB,A,3/1/2025,3/31/2025
9959650797,A,Data,Local,1/1/2025 5:44,5139,15,Local_5GB,A,4/1/2025,5/1/2025
9959650798,A,Data,Intl Roaming,2/27/2025 16:38,7041,55,Roaming_5GB,A,4/1/2025,5/31/2025
9959650799,A,Data,Local,3/10/2025 15:43,3883,15,Local_5GB,A,4/1/2025,5/1/2025
9959650800,A,Data,Local,2/12/2025 0:22,5220,15,Local_5GB,A,4/1/2025,5/1/2025
9959650801,A,Data,Local,1/30/2025 0:00,6432,25,Local_10GB,A,3/1/2025,5/1/2025
9959650802,A,Data,Local,2/14/2025 1:24,7843,25,Local_10GB,A,3/1/2025,5/1/2025
9959650802,A,Data,Local,4/4/2025 23:36,3324,25,Local_10GB,A,3/1/2025,5/1/2025
9959650805,A,Data,Local,2/10/2025 4:30,3805,25,Local_10GB,A,3/1/2025,5/1/2025
9959650805,A,Data,Local,4/17/2025 10:06,6899,25,Local_10GB,A,3/1/2025,5/1/2025
9959650805,A,Data,Local,4/18/2025 1:44,2025,15,Local_5GB,A,4/1/2025,5/1/2025
9959650808,A,Data,Local,1/14/2025 19:21,7057,15,Local_5GB,A,4/1/2025,5/1/2025
9959650808,A,Data,Intl Roaming,4/23/2025 13:19,5715,25,Local_10GB,A,3/1/2025,3/31/2025
9959650808,A,Data,Local,4/4/2025 19:03,9633,65,Roaming_10GB,A,4/1/2025,5/31/2025
9959650808,A,Data,Local,1/2/2025 5:20,3696,25,Local_10GB,A,3/1/2025,3/31/2025
9959650812,A,Data,Local,3/20/2025 19:18,7850,15,Local_5GB,A,4/1/2025,5/1/2025
9959650813,A,Data,Local,3/7/2025 15:10,6587,25,Local_10GB,A,3/1/2025,3/31/2025
9959650814,A,Data,Local,1/24/2025 17:00,9028,25,Local_10GB,A,3/1/2025,3/31/2025
9959650815,A,Data,Local,2/10/2025 8:55,5382,25,Local_10GB,A,3/1/2025,3/31/2025
9959650816,A,Data,Local,1/8/2025 20:20,5069,15,Local_5GB,A,4/1/2025,5/1/2025
9959650817,A,Data,Local,1/1/2025 1:37,3862,25,Local_10GB,A,3/1/2025,3/31/2025
9959650818,A,Data,Local,3/24/2025 16:54,2156,15,Local_5GB,A,4/1/2025,5/1/2025
9959650819,A,Data,Local,3/20/2025 13:30,5780,25,Local_10GB,A,3/1/2025,3/31/2025
9959650820,A,Data,Local,3/1/2025 18:04,5285,25,Local_10GB,A,3/1/2025,3/31/2025
9959650821,A,Data,Local,4/3/2025 11:06,7095,15,Local_5GB,A,4/1/2025,5/1/2025
9959650822,A,Data,Local,3/6/2025 1:41,7236,25,Local_10GB,A,3/1/2025,3/31/2025
9959650823,A,Data,Local,4/11/2025 17:56,5432,15,Local_5GB,D,4/1/2025,4/15/2025
9959650824,A,Data,Local,1/23/2025 11:41,4589,25,Local_10GB,A,3/1/2025,3/31/2025
9959650825,A,Data,Local,4/15/2025 15:26,4648,15,Local_5GB,A,4/1/2025,5/1/2025
9959650826,A,Data,Intl Roaming,1/12/2025 15:59,7248,15,Local_5GB,A,4/1/2025,5/1/2025
9959650827,A,Data,Local,1/5/2025 2:12,3857,75,Roaming_15GB,A,4/1/2025,5/31/2025
9959650828,A,Data,Local,2/20/2025 7:39,4283,15,Local_5GB,A,4/1/2025,5/1/2025
9959650829,A,Data,Local,2/7/2025 13:54,7131,15,Local_5GB,A,4/1/2025,5/1/2025
9959650830,A,Data,Local,3/30/2025 9:52,3798,25,Local_10GB,A,3/1/2025,3/31/2025
9959650831,A,Data,Local,3/22/2025 19:35,8179,15,Local_5GB,A,4/1/2025,5/1/2025
9959650832,A,Data,Local,3/24/2025 1:47,9377,15,Local_5GB,A,4/1/2025,5/1/2025
9959650833,A,Data,Local,2/13/2025 12:37,3830,15,Local_5GB,A,4/1/2025,5/1/2025
9959650834,A,Data,Local,1/25/2025 13:12,4503,25,Local_10GB,A,3/1/2025,3/31/2025
9959650835,A,Data,Local,4/11/2025 5:16,7606,25,Local_10GB,A,3/1/2025,3/31/2025
9959650836,A,Data,Local,1/8/2025 0:35,2826,25,Local_10GB,A,3/1/2025,3/31/2025
9959650837,A,Data,Local,4/17/2025 19:20,4223,25,Local_10GB,A,3/1/2025,3/31/2025
9959650838,A,Data,Local,3/1/2025 8:00,3552,15,Local_5GB,A,4/1/2025,5/1/2025
9959650839,A,Data,Local,1/8/2025 22:02,6443,25,Local_10GB,A,3/1/2025,3/31/2025
9959650840,A,Data,Local,4/2/2025 6:42,8781,25,Local_10GB,A,3/1/2025,3/31/2025
9959650841,A,Data,Intl Roaming,1/9/2025 8:49,2357,25,Local_10GB,A,3/1/2025,3/31/2025
9959650842,A,Data,Local,2/16/2025 23:09,9561,65,Roaming_10GB,A,4/1/2025,5/31/2025
9959650843,A,Data,Local,1/3/2025 16:38,8169,25,Local_10GB,A,3/1/2025,3/31/2025
9959650844,A,Data,Local,1/4/2025 5:55,7968,25,Local_10GB,A,3/1/2025,3/31/2025
9959650845,A,Data,Local,1/18/2025 18:21,6552,25,Local_10GB,A,3/1/2025,3/31/2025
9959650846,A,Data,Local,1/29/2025 16:21,9767,15,Local_5GB,A,4/1/2025,5/1/2025
9959650847,A,Data,Local,3/24/2025 4:39,5199,15,Local_5GB,A,4/1/2025,5/1/2025
9959650848,A,Data,Local,3/14/2025 15:47,7217,15,Local_5GB,A,4/1/2025,5/1/2025
9959650849,A,Data,Local,4/11/2025 10:35,1648,25,Local_10GB,A,3/1/2025,3/31/2025
9959650850,A,Data,Local,1/26/2025 19:15,8611,355,Local_UNL,A,1/1/2025 0:00,1/1/2026 0:00
9959650852,A,Data,Local,2/25/2025 22:12,1831,25,Local_10GB,A,3/1/2025 0:00,3/31/2025 0:00
9959650853,A,Data,Local,2/19/2025 3:09,2164,55,Roaming_5GB,A,4/1/2025 0:00,5/31/2025 0:00
9959650854,A,Data,Local,2/16/2025 11:32,6299,15,Local_5GB,A,4/1/2025 0:00,5/1/2025 0:00
9959650855,A,Data,Local,2/6/2025 0:26,3217,25,Local_10GB,A,3/1/2025 0:00,3/31/2025 0:00
9959650856,A,Data,Local,4/8/2025 6:20,2806,15,Local_5GB,A,4/1/2025 0:00,5/1/2025 0:00
9959650858,A,Data,Local,1/24/2025 18:56,8482,15,Local_5GB,A,4/1/2025 0:00,5/1/2025 0:00
9959650859,A,Data,Local,4/19/2025 20:07,2907,15,Local_5GB,A,5/1/2025 0:00,5/31/2025 0:00
9959650860,A,Data,Local,1/28/2025 15:23,5051,15,Local_5GB,A,4/1/2025 0:00,5/1/2025 0:00
9959650861,A,Data,Local,1/9/2025 12:41,6392,15,Local_5GB,A,4/1/2025 0:00,5/1/2025 0:00
9959650862,A,Data,Local,1/20/2025 23:32,2819,355,Local_UNL,A,1/1/2025 0:00,1/1/2026 0:00
9959650863,A,Data,Local,1/7/2025 19:31,5342,25,Local_10GB,A,3/1/2025 0:00,3/31/2025 0:00
9959650864,A,Data,Local,3/30/2025 3:22,5666,25,Local_10GB,A,3/1/2025 0:00,3/31/2025 0:00
9959650865,A,Data,Local,3/14/2025 23:26,2188,25,Local_10GB,A,3/1/2025 0:00,3/31/2025 0:00
9959650866,A,Data,Local,2/27/2025 17:23,7767,15,Local_5GB,A,4/1/2025 0:00,5/1/2025 0:00
9959650867,A,Data,Local,4/24/2025 12:59,9233,25,Local_10GB,A,3/1/2025 0:00,3/31/2025 0:00
9959650868,A,Data,Local,2/9/2025 17:24,6328,355,Local_UNL,A,1/1/2025 0:00,1/1/2026 0:00
9959650869,A,Data,Local,2/3/2025 17:56,9770,15,Local_5GB,A,4/1/2025,5/1/2025
9959650870,A,Data,Local,3/12/2025 11:18,5789,15,Local_5GB,A,4/1/2025,5/1/2025
9959650871,A,Data,Local,2/8/2025 14:22,3649,25,Local_10GB,A,3/1/2025,3/31/2025
9959650872,A,Data,Local,1/30/2025 2:01,5669,25,Local_10GB,A,3/1/2025,3/31/2025
9959650873,A,Data,Local,4/1/2025 12:29,4900,25,Local_10GB,A,3/1/2025,3/31/2025
9959650874,A,Data,Local,3/2/2025 18:29,6794,25,Local_10GB,A,3/1/2025,3/31/2025
9959650875,A,Data,Local,4/5/2025 5:50,4567,25,Local_10GB,A,3/1/2025,3/31/2025
9959650876,A,Data,Local,1/18/2025 12:20,7038,15,Local_5GB,A,4/1/2025,5/1/2025
9959650877,A,Data,Local,2/13/2025 21:09,3016,15,Local_5GB,A,4/1/2025,5/1/2025
9959650878,A,Data,Local,1/8/2025 23:46,2716,25,Local_10GB,A,3/1/2025,3/31/2025
9959650879,A,Data,Local,2/19/2025 2:10,5647,15,Local_5GB,A,4/1/2025,5/1/2025
9959650880,A,Data,Local,2/3/2025 6:03,2086,15,Local_5GB,A,4/1/2025,5/1/2025
9959650881,A,Data,Local,1/9/2025 2:45,3013,15,Local_5GB,A,4/1/2025,5/1/2025
9959650882,A,Data,Local,3/5/2025 23:02,6749,25,Local_10GB,A,3/1/2025,3/31/2025
9959650883,A,Data,Local,1/7/2025 8:08,3163,25,Local_10GB,A,3/1/2025,3/31/2025
9959650884,A,Data,Local,1/5/2025 12:08,9322,25,Local_10GB,A,3/1/2025,3/31/2025
9959650885,A,Data,Local,4/23/2025 14:19,5099,25,Local_10GB,A,3/1/2025,3/31/2025
9959650886,A,Data,Local,3/27/2025 19:07,2668,25,Local_10GB,A,3/1/2025,3/31/2025
9959650887,A,Data,Intl Roaming,3/26/2025 6:26,7081,25,Local_10GB,A,3/1/2025,3/31/2025
9959650888,A,Data,Local,1/25/2025 21:18,1073,25,Local_10GB,A,3/1/2025,3/31/2025
9959650889,A,Data,Local,4/6/2025 8:58,6855,25,Local_10GB,A,3/1/2025,3/31/2025
9959650890,A,Data,Local,1/5/2025 22:31,3334,55,Roaming_5GB,D,4/1/2025,4/5/2025
9959650891,A,Data,Local,3/9/2025 0:22,9324,25,Local_10GB,A,3/1/2025,3/31/2025
9959650892,A,Data,Local,2/24/2025 19:01,8905,15,Local_5GB,A,4/1/2025,5/1/2025
9959650893,A,Data,Local,3/29/2025 12:52,4612,15,Local_5GB,A,4/1/2025,5/1/2025
9959650894,A,Data,Local,3/3/2025 7:53,6081,15,Local_5GB,A,4/1/2025,5/1/2025
9959650895,A,Data,Local,4/20/2025 10:15,4300,25,Local_10GB,A,3/1/2025,3/31/2025
9959650896,A,Data,Local,3/31/2025 9:26,3882,25,Local_10GB,A,3/1/2025,3/31/2025
9959650887,A,Data,Intl Roaming,4/16/2025 3:19,4776,25,Local_10GB,A,3/1/2025,3/31/2025
9959650797,A,Data,Local,4/2/2025 7:34,7704,15,Local_5GB,A,4/1/2025,5/1/2025
9959650798,A,Data,Intl Roaming,3/12/2025 21:06,5492,55,Roaming_5GB,A,4/1/2025,5/31/2025
9959650799,A,Data,Local,4/22/2025 13:33,2963,15,Local_5GB,A,4/1/2025,5/1/2025
9959650800,A,Data,Local,4/14/2025 23:01,7918,15,Local_5GB,A,4/1/2025,5/1/2025
9959650801,A,Data,Local,4/8/2025 12:39,3184,25,Local_10GB,A,3/1/2025,5/1/2025
9959650802,A,Data,Local,2/26/2025 20:54,5121,25,Local_10GB,A,3/1/2025,5/1/2025
9959650802,A,Data,Local,4/2/2025 20:19,8635,25,Local_10GB,A,3/1/2025,5/1/2025
9959650805,A,Data,Local,1/8/2025 3:56,6702,25,Local_10GB,A,3/1/2025,5/1/2025
9959650805,A,Data,Local,4/19/2025 13:58,5321,25,Local_10GB,A,3/1/2025,5/1/2025
9959650805,A,Data,Local,1/13/2025 15:04,7550,15,Local_5GB,A,4/1/2025,5/1/2025
9959650808,A,Data,Local,4/21/2025 11:29,1751,15,Local_5GB,A,4/1/2025,5/1/2025
9959650808,A,Data,Intl Roaming,3/13/2025 18:10,1486,25,Local_10GB,A,3/1/2025,3/31/2025
9959650808,A,Data,Local,2/18/2025 12:36,7035,65,Roaming_10GB,A,4/1/2025,5/31/2025
9959650808,A,Data,Local,1/8/2025 18:21,1986,25,Local_10GB,A,3/1/2025,3/31/2025
9959650812,A,Data,Local,3/24/2025 9:43,8873,15,Local_5GB,A,4/1/2025,5/1/2025
9959650813,A,Data,Local,4/23/2025 19:41,8107,25,Local_10GB,A,3/1/2025,3/31/2025
9959650814,A,Data,Local,4/9/2025 23:54,4401,25,Local_10GB,A,3/1/2025,3/31/2025
9959650815,A,Data,Local,3/25/2025 12:02,5215,25,Local_10GB,A,3/1/2025,3/31/2025
9959650816,A,Data,Local,4/20/2025 5:26,4026,15,Local_5GB,A,4/1/2025,5/1/2025
9959650817,A,Data,Local,4/24/2025 0:36,1193,25,Local_10GB,A,3/1/2025,3/31/2025
9959650818,A,Data,Local,3/29/2025 13:51,7887,15,Local_5GB,A,4/1/2025,5/1/2025
9959650819,A,Data,Local,2/24/2025 3:19,3967,25,Local_10GB,A,3/1/2025,3/31/2025
9959650820,A,Data,Local,3/21/2025 2:35,8344,25,Local_10GB,A,3/1/2025,3/31/2025
9959650821,A,Data,Local,4/1/2025 7:02,5527,15,Local_5GB,A,4/1/2025,5/1/2025
9959650822,A,Data,Local,1/23/2025 13:06,6089,25,Local_10GB,A,3/1/2025,3/31/2025
9959650823,A,Data,Local,2/24/2025 2:22,7486,15,Local_5GB,D,4/1/2025,4/15/2025
9959650824,A,Data,Local,2/16/2025 11:37,9231,25,Local_10GB,A,3/1/2025,3/31/2025
9959650825,A,Data,Local,2/4/2025 12:24,6456,15,Local_5GB,A,4/1/2025,5/1/2025
9959650826,A,Data,Intl Roaming,1/4/2025 1:09,6891,15,Local_5GB,A,4/1/2025,5/1/2025
9959650827,A,Data,Local,2/17/2025 11:42,4598,75,Roaming_15GB,A,4/1/2025,5/31/2025
9959650828,A,Data,Local,4/8/2025 21:09,1466,15,Local_5GB,A,4/1/2025,5/1/2025
9959650829,A,Data,Local,2/22/2025 9:35,5569,15,Local_5GB,A,4/1/2025,5/1/2025
9959650830,A,Data,Local,2/7/2025 2:31,3488,25,Local_10GB,A,3/1/2025,3/31/2025
9959650831,A,Data,Local,4/3/2025 12:02,8471,15,Local_5GB,A,4/1/2025,5/1/2025
9959650832,A,Data,Local,2/9/2025 7:39,5967,15,Local_5GB,A,4/1/2025,5/1/2025
9959650833,A,Data,Local,2/15/2025 13:55,6714,15,Local_5GB,A,4/1/2025,5/1/2025
9959650834,A,Data,Local,2/21/2025 19:49,6245,25,Local_10GB,A,3/1/2025,3/31/2025
9959650835,A,Data,Local,4/20/2025 19:13,5492,25,Local_10GB,A,3/1/2025,3/31/2025
9959650836,A,Data,Local,1/25/2025 22:12,5007,25,Local_10GB,A,3/1/2025,3/31/2025
