Customer_ID,Account_ID,Account_Status,BUS_ENT,Account_Start_Date,MSISDN,Bill_Plan
7814247,15706,ACT,Enterprise,2/11/2025,9959652445,105
7814248,15707,ACT,Enterprise,3/11/2025,9959652446,101
7814249,15708,ACT,Enterprise,3/5/2025,9959652447,105
7814250,15709,ACT,Enterprise,2/2/2025,9959652448,102
7814251,15710,ACT,Enterprise,2/6/2025,9959652449,102
7814252,15711,ACT,Enterprise,2/24/2025,9959652450,103
7814253,15712,ACT,Enterprise,3/23/2025,9959652451,102
7814254,15713,ACT,Enterprise,1/23/2025,9959652452,103
7814255,15714,ACT,Enterprise,3/23/2025,9959652453,103
7814256,15715,ACT,Enterprise,3/16/2025,9959652454,102
7814257,15716,ACT,Enterprise,3/2/2025,9959652455,105
7814258,15717,ACT,Enterprise,2/6/2025,9959652456,105
7814259,15718,ACT,Enterprise,2/21/2025,9959652457,104
7814260,15719,ACT,Enterprise,3/29/2025,9959652458,101
7814261,15720,ACT,Enterprise,2/4/2025,9959652459,105
7814262,15721,ACT,Enterprise,1/15/2025,9959652460,105
7814263,15722,ACT,Enterprise,1/12/2025,9959652461,103
7814264,15723,ACT,Enterprise,3/30/2025,9959652462,104
7814265,15724,ACT,Enterprise,2/4/2025,9959652463,102
7814266,15725,ACT,Enterprise,2/8/2025,9959652464,102
7814267,15726,ACT,Enterprise,3/12/2025,9959652465,101
7814268,15727,ACT,Enterprise,2/21/2025,9959652466,104
7814269,15728,ACT,Enterprise,2/25/2025,9959652467,105
7814270,15729,ACT,Enterprise,2/13/2025,9959652468,105
7814271,15730,ACT,Enterprise,1/7/2025,9959652469,105
7814272,15731,ACT,Enterprise,1/8/2025,9959652470,105
7814273,15732,ACT,Enterprise,2/25/2025,9959652471,101
7814274,15733,ACT,Enterprise,3/27/2025,9959652472,104
7814275,15734,ACT,Enterprise,1/9/2025,9959652473,102
7814276,15735,ACT,Enterprise,1/26/2025,9959652474,103
7814277,15736,ACT,Enterprise,2/16/2025,9959652475,103
7814278,15737,ACT,Enterprise,2/10/2025,9959652476,105
7814279,15738,ACT,Enterprise,1/20/2025,9959652477,101
7814280,15739,ACT,Enterprise,1/25/2025,9959652478,103
7814281,15740,ACT,Enterprise,3/16/2025,9959652479,102
7814282,15741,ACT,Enterprise,1/14/2025,9959652480,105
7814283,15742,ACT,Enterprise,3/10/2025,9959652481,104
7814284,15743,ACT,Enterprise,2/2/2025,9959652482,101
7814285,15744,ACT,Enterprise,2/15/2025,9959652483,101
7814286,15745,ACT,Enterprise,1/10/2025,9959652484,101
7814287,15746,ACT,Enterprise,1/16/2025,9959652485,103
7814288,15747,ACT,Enterprise,3/14/2025,9959652486,103
7814289,15748,ACT,Enterprise,2/22/2025,9959652487,104
7814290,15749,ACT,Enterprise,3/5/2025,9959652488,103
7814291,15750,ACT,Enterprise,1/2/2025,9959652489,105
7814292,15751,ACT,Enterprise,3/9/2025,9959652490,102
7814293,15752,ACT,Enterprise,3/25/2025,9959652491,101
7814294,15753,ACT,Enterprise,1/29/2025,9959652492,105
7814295,15754,ACT,Enterprise,1/9/2025,9959652493,101
7814296,15755,ACT,Enterprise,1/16/2025,9959652494,101
7814297,15756,ACT,Enterprise,2/28/2025,9959652495,105
7814298,15757,ACT,Enterprise,3/28/2025,9959652496,104
7814299,15758,ACT,Enterprise,2/9/2025,9959652497,101
7814300,15759,ACT,Enterprise,2/15/2025,9959652498,102
7814301,15760,ACT,Enterprise,1/28/2025,9959652499,101
7814302,15761,ACT,Enterprise,2/15/2025,9959652500,105
7814303,15762,ACT,Enterprise,2/27/2025,9959652501,103
7814304,15763,ACT,Enterprise,1/15/2025,9959652502,102
7814305,15764,ACT,Enterprise,1/6/2025,9959652503,101
7814306,15765,ACT,Enterprise,2/16/2025,9959652504,101
7814307,15766,ACT,Enterprise,3/31/2025,9959652505,104
7814308,15767,ACT,Enterprise,3/29/2025,9959652506,101
7814309,15768,ACT,Enterprise,3/16/2025,9959652507,101
7814310,15769,ACT,Enterprise,2/20/2025,9959652508,105
7814311,15770,ACT,Enterprise,1/11/2025,9959652509,103
7814312,15771,ACT,Enterprise,2/5/2025,9959652510,101
7814313,15772,ACT,Enterprise,3/3/2025,9959652511,101
7814314,15773,ACT,Enterprise,1/3/2025,9959652512,105
7814315,15774,ACT,Enterprise,3/31/2025,9959652513,103
7814316,15775,ACT,Enterprise,1/17/2025,9959652514,101
7814317,15776,ACT,Enterprise,3/2/2025,9959652515,104
7814318,15777,ACT,Enterprise,3/9/2025,9959652516,102
7814319,15778,ACT,Enterprise,2/14/2025,9959652517,103
7814320,15779,ACT,Enterprise,2/6/2025,9959652518,101
7814321,15780,ACT,Enterprise,1/15/2025,9959652519,104
7814322,15781,ACT,Enterprise,1/4/2025,9959652520,101
7814323,15782,ACT,Enterprise,3/9/2025,9959652521,101
7814324,15783,ACT,Enterprise,1/11/2025,9959652522,101
7814325,15784,ACT,Enterprise,3/17/2025,9959652523,105
7814326,15785,ACT,Enterprise,1/5/2025,9959652524,105
7814327,15786,ACT,Enterprise,3/11/2025,9959652525,103
7814328,15787,ACT,Enterprise,1/29/2025,9959652526,105
7814329,15788,ACT,Enterprise,3/30/2025,9959652527,105
7814330,15789,ACT,Enterprise,1/25/2025,9959652528,105
7814331,15790,ACT,Enterprise,1/3/2025,9959652529,101
7814332,15791,ACT,Enterprise,2/14/2025,9959652530,102
7814333,15792,ACT,Enterprise,1/30/2025,9959652531,102
7814334,15793,ACT,Enterprise,3/31/2025,9959652532,103
7814335,15794,ACT,Enterprise,3/25/2025,9959652533,102
7814336,15795,ACT,Enterprise,1/30/2025,9959652534,104
7814337,15796,ACT,Enterprise,3/3/2025,9959652535,103
7814338,15797,ACT,Enterprise,1/30/2025,9959652536,104
7814339,15798,ACT,Enterprise,3/16/2025,9959652537,105
7814340,15799,ACT,Enterprise,1/1/2025,9959652538,102
7814341,15800,ACT,Enterprise,1/26/2025,9959652539,105
7814342,15801,ACT,Enterprise,3/10/2025,9959652540,104
7814343,15802,ACT,Enterprise,3/16/2025,9959652541,101
7814344,15803,ACT,Enterprise,1/12/2025,9959652542,103
7814345,15804,ACT,Enterprise,3/25/2025,9959652543,103
7814346,15805,ACT,Enterprise,1/30/2025,9959652544,101
7814347,15806,ACT,Enterprise,1/27/2025,9959652545,101
7814348,15807,ACT,Enterprise,2/5/2025,9959652546,105
7814349,15808,ACT,Enterprise,1/26/2025,9959652547,105
7814350,15809,ACT,Enterprise,1/3/2025,9959652548,102
7814351,15810,ACT,Enterprise,1/2/2025,9959652549,103
7814352,15811,ACT,Enterprise,3/11/2025,9959652550,101
7814353,15812,ACT,Enterprise,3/30/2025,9959652551,102
7814354,15813,ACT,Enterprise,3/13/2025,9959652552,104
7814355,15814,ACT,Enterprise,2/16/2025,9959652553,102
7814356,15815,ACT,Enterprise,3/6/2025,9959652554,105
7814357,15816,ACT,Enterprise,3/4/2025,9959652555,105
7814358,15817,ACT,Enterprise,1/12/2025,9959652556,104
7814359,15818,ACT,Enterprise,1/31/2025,9959652557,101
7814360,15819,ACT,Enterprise,2/7/2025,9959652558,105
7814361,15820,ACT,Enterprise,3/9/2025,9959652559,104
7814362,15821,ACT,Enterprise,3/15/2025,9959652560,102
7814363,15822,ACT,Enterprise,3/13/2025,9959652561,103
7814364,15823,ACT,Enterprise,3/2/2025,9959652562,101
7814365,15824,ACT,Enterprise,2/19/2025,9959652563,102
7814366,15825,ACT,Enterprise,1/12/2025,9959652564,105
7814367,15826,ACT,Enterprise,1/7/2025,9959652565,105
7814368,15827,ACT,Enterprise,3/5/2025,9959652566,104
7814369,15828,ACT,Enterprise,3/13/2025,9959652567,103
7814370,15829,ACT,Enterprise,3/3/2025,9959652568,104
7814371,15830,ACT,Enterprise,2/6/2025,9959652569,105
7814372,15831,ACT,Enterprise,1/5/2025,9959652570,103
7814373,15832,ACT,Enterprise,3/28/2025,9959652571,104
7814374,15833,ACT,Enterprise,2/17/2025,9959652572,105
7814375,15834,ACT,Enterprise,1/30/2025,9959652573,101
7814376,15835,ACT,Enterprise,2/26/2025,9959652574,103
7814377,15836,ACT,Enterprise,2/21/2025,9959652575,102
7814378,15837,ACT,Enterprise,1/12/2025,9959652576,105
7814379,15838,ACT,Enterprise,1/11/2025,9959652577,102
7814380,15839,ACT,Enterprise,2/19/2025,9959652578,104
7814381,15840,ACT,Enterprise,3/23/2025,9959652579,101
7814382,15841,ACT,Enterprise,2/1/2025,9959652580,102
7814383,15842,ACT,Enterprise,3/20/2025,9959652581,101
7814384,15843,ACT,Enterprise,3/24/2025,9959652582,102
7814385,15844,ACT,Enterprise,3/11/2025,9959652583,101
7814386,15845,ACT,Enterprise,2/21/2025,9959652584,104
7814387,15846,ACT,Enterprise,1/26/2025,9959652585,103
7814388,15847,ACT,Enterprise,2/14/2025,9959652586,104
7814389,15848,ACT,Enterprise,3/3/2025,9959652587,102
7814390,15849,ACT,Enterprise,1/5/2025,9959652588,102
7814391,15850,ACT,Enterprise,1/13/2025,9959652589,102
7814392,15851,ACT,Enterprise,3/28/2025,9959652590,102
7814393,15852,ACT,Enterprise,2/12/2025,9959652591,103
7814394,15853,ACT,Enterprise,2/17/2025,9959652592,102
7814395,15854,ACT,Enterprise,2/3/2025,9959652593,104
7814396,15855,ACT,Enterprise,3/5/2025,9959652594,101
7814397,15856,ACT,Enterprise,1/12/2025,9959652595,103
7814398,15857,ACT,Enterprise,1/13/2025,9959652596,102
7814399,15858,ACT,Enterprise,1/25/2025,9959652597,102
7814400,15859,ACT,Enterprise,2/26/2025,9959652598,102
7814401,15860,ACT,Enterprise,3/14/2025,9959652599,102
7814402,15861,ACT,Enterprise,3/9/2025,9959652600,104
7814403,15862,ACT,Enterprise,1/14/2025,9959652601,101
7814404,15863,ACT,Enterprise,1/11/2025,9959652602,102
7814405,15864,ACT,Enterprise,2/18/2025,9959652603,101
7814406,15865,ACT,Enterprise,2/22/2025,9959652604,101
7814407,15866,ACT,Enterprise,1/14/2025,9959652605,104
7814408,15867,ACT,Enterprise,3/24/2025,9959652606,102
7814409,15868,ACT,Enterprise,3/17/2025,9959652607,105
7814410,15869,ACT,Enterprise,2/7/2025,9959652608,104
7814411,15870,ACT,Enterprise,1/7/2025,9959652609,102
7814412,15871,ACT,Enterprise,2/10/2025,9959652610,102
7814413,15872,ACT,Enterprise,1/29/2025,9959652611,104
7814414,15873,ACT,Enterprise,2/17/2025,9959652612,103
7814415,15874,ACT,Enterprise,1/15/2025,9959652613,104
7814416,15875,ACT,Enterprise,1/10/2025,9959652614,102
7814417,15876,ACT,Enterprise,3/22/2025,9959652615,105
7814418,15877,ACT,Enterprise,2/19/2025,9959652616,103
7814419,15878,ACT,Enterprise,1/30/2025,9959652617,103
7814420,15879,ACT,Enterprise,1/16/2025,9959652618,101
7814421,15880,ACT,Enterprise,1/20/2025,9959652619,105
7814422,15881,ACT,Enterprise,3/10/2025,9959652620,104
7814423,15882,ACT,Enterprise,2/13/2025,9959652621,104
7814424,15883,ACT,Enterprise,2/14/2025,9959652622,101
7814425,15884,ACT,Enterprise,1/30/2025,9959652623,103
7814426,15885,ACT,Enterprise,3/24/2025,9959652624,104
7814427,15886,ACT,Enterprise,3/22/2025,9959652625,103
7814428,15887,ACT,Enterprise,1/22/2025,9959652626,104
7814429,15888,ACT,Enterprise,3/28/2025,9959652627,101
7814430,15889,ACT,Enterprise,3/16/2025,9959652628,102
7814431,15890,ACT,Enterprise,1/3/2025,9959652629,104
7814432,15891,ACT,Enterprise,3/13/2025,9959652630,103
7814433,15892,ACT,Enterprise,1/21/2025,9959652631,102
7814434,15893,ACT,Enterprise,2/14/2025,9959652632,102
7814435,15894,ACT,Enterprise,3/19/2025,9959652633,103
7814436,15895,ACT,Enterprise,2/23/2025,9959652634,102
7814437,15896,ACT,Enterprise,2/24/2025,9959652635,104
7814438,15897,ACT,Enterprise,3/30/2025,9959652636,104
7814439,15898,ACT,Enterprise,1/4/2025,9959652637,103
7814440,15899,ACT,Enterprise,2/21/2025,9959652638,104
7814441,15900,ACT,Enterprise,1/23/2025,9959652639,102
7814442,15901,ACT,Enterprise,2/14/2025,9959652640,105
7814443,15902,ACT,Enterprise,3/18/2025,9959652641,102
7814444,15903,ACT,Enterprise,2/4/2025,9959652642,104
7814445,15904,ACT,Enterprise,3/14/2025,9959652643,103
7814446,15905,ACT,Enterprise,3/29/2025,9959652644,105
7814447,15906,ACT,Enterprise,3/12/2025,9959652645,101
7814448,15907,ACT,Enterprise,1/24/2025,9959652646,104
7814449,15908,ACT,Enterprise,1/26/2025,9959652647,101
7814450,15909,ACT,Enterprise,1/12/2025,9959652648,103
7814451,15910,ACT,Enterprise,1/22/2025,9959652649,102
7814452,15911,ACT,Enterprise,3/18/2025,9959652650,105
7814453,15912,ACT,Enterprise,2/17/2025,9959652651,102
7814454,15913,ACT,Enterprise,1/12/2025,9959652652,105
7814455,15914,ACT,Enterprise,1/9/2025,9959652653,101
7814456,15915,ACT,Enterprise,1/6/2025,9959652654,104
7814457,15916,ACT,Enterprise,2/25/2025,9959652655,104
7814458,15917,ACT,Enterprise,2/4/2025,9959652656,102
7814459,15918,ACT,Enterprise,2/22/2025,9959652657,104
7814460,15919,ACT,Enterprise,3/29/2025,9959652658,101
7814461,15920,ACT,Enterprise,1/2/2025,9959652659,103
7814462,15921,ACT,Enterprise,2/16/2025,9959652660,103
7814463,15922,ACT,Enterprise,1/19/2025,9959652661,103
7814464,15923,ACT,Enterprise,3/4/2025,9959652662,105
7814465,15924,ACT,Enterprise,1/18/2025,9959652663,102
7814466,15925,ACT,Enterprise,2/2/2025,9959652664,103
7814467,15926,ACT,Enterprise,1/5/2025,9959652665,105
7814468,15927,ACT,Enterprise,1/9/2025,9959652666,104
7814469,15928,ACT,Enterprise,1/18/2025,9959652667,102
7814470,15929,ACT,Enterprise,2/8/2025,9959652668,105
7814471,15930,ACT,Enterprise,3/22/2025,9959652669,103
7814472,15931,ACT,Enterprise,1/6/2025,9959652670,105
7814473,15932,ACT,Enterprise,2/27/2025,9959652671,105
7814474,15933,ACT,Enterprise,1/16/2025,9959652672,105
7814475,15934,ACT,Enterprise,2/7/2025,9959652673,104
7814476,15935,ACT,Enterprise,1/30/2025,9959652674,104
7814477,15936,ACT,Enterprise,3/11/2025,9959652675,103
7814478,15937,ACT,Enterprise,1/26/2025,9959652676,105
7814479,15938,ACT,Enterprise,2/14/2025,9959652677,102
7814480,15939,ACT,Enterprise,1/8/2025,9959652678,105
7814481,15940,ACT,Enterprise,3/22/2025,9959652679,101
7814482,15941,ACT,Enterprise,2/8/2025,9959652680,105
7814483,15942,ACT,Enterprise,1/13/2025,9959652681,103
7814484,15943,ACT,Enterprise,3/29/2025,9959652682,101
7814485,15944,ACT,Enterprise,3/8/2025,9959652683,105
7814486,15945,ACT,Enterprise,2/24/2025,9959652684,102
7814487,15946,ACT,Enterprise,1/9/2025,9959652685,105
7814488,15947,ACT,Enterprise,1/9/2025,9959652686,103
7814489,15948,ACT,Enterprise,1/12/2025,9959652687,102
7814490,15949,ACT,Enterprise,2/14/2025,9959652688,102
7814491,15950,ACT,Enterprise,2/25/2025,9959652689,103
7814492,15951,ACT,Enterprise,2/2/2025,9959652690,102
7814493,15952,ACT,Enterprise,3/25/2025,9959652691,104
7814494,15953,ACT,Enterprise,3/26/2025,9959652692,101
7814495,15954,ACT,Enterprise,2/25/2025,9959652693,101
7814496,15955,ACT,Enterprise,3/19/2025,9959652694,105
7814497,15956,ACT,Enterprise,2/1/2025,9959652695,102
7814498,15957,ACT,Enterprise,1/8/2025,9959652696,105
7814499,15958,ACT,Enterprise,3/14/2025,9959652697,104
7814500,15959,ACT,Enterprise,2/20/2025,9959652698,103
7814501,15960,ACT,Enterprise,3/3/2025,9959652699,105
7814502,15961,ACT,Enterprise,3/18/2025,9959652700,104
7814503,15962,ACT,Enterprise,3/23/2025,9959652701,102
7814504,15963,ACT,Enterprise,2/5/2025,9959652702,103
7814505,15964,ACT,Enterprise,3/28/2025,9959652703,102
7814506,15965,ACT,Enterprise,3/18/2025,9959652704,102
7814507,15966,ACT,Enterprise,2/11/2025,9959652705,101
7814508,15967,ACT,Enterprise,3/6/2025,9959652706,105
7814509,15968,ACT,Enterprise,2/6/2025,9959652707,102
7814510,15969,ACT,Enterprise,2/11/2025,9959652708,104
7814511,15970,ACT,Enterprise,1/24/2025,9959652709,105
7814512,15971,ACT,Enterprise,1/10/2025,9959652710,102
7814513,15972,ACT,Enterprise,1/23/2025,9959652711,101
7814514,15973,ACT,Enterprise,3/14/2025,9959652712,102
7814515,15974,ACT,Enterprise,3/25/2025,9959652713,103
7814516,15975,ACT,Enterprise,2/27/2025,9959652714,105
7814517,15976,ACT,Enterprise,3/18/2025,9959652715,103
7814518,15977,ACT,Enterprise,2/5/2025,9959652716,101
7814519,15978,ACT,Enterprise,2/4/2025,9959652717,102
7814520,15979,ACT,Enterprise,1/29/2025,9959652718,105
7814521,15980,ACT,Enterprise,3/16/2025,9959652719,102
7814522,15981,ACT,Enterprise,3/11/2025,9959652720,105
7814523,15982,ACT,Enterprise,3/19/2025,9959652721,102
7814524,15983,ACT,Enterprise,1/27/2025,9959652722,101
7814525,15984,ACT,Enterprise,3/11/2025,9959652723,104
7814526,15985,ACT,Enterprise,3/19/2025,9959652724,103
7814527,15986,ACT,Enterprise,2/12/2025,9959652725,103
7814528,15987,ACT,Enterprise,2/13/2025,9959652726,105
7814529,15988,ACT,Enterprise,2/28/2025,9959652727,103
7814530,15989,ACT,Enterprise,1/24/2025,9959652728,105
7814531,15990,ACT,Enterprise,1/15/2025,9959652729,104
7814532,15991,ACT,Enterprise,2/12/2025,9959652730,103
7814533,15992,ACT,Enterprise,3/29/2025,9959652731,103
7814534,15993,ACT,Enterprise,2/6/2025,9959652732,102
7814535,15994,ACT,Enterprise,2/2/2025,9959652733,101
7814536,15995,ACT,Enterprise,1/18/2025,9959652734,101
7814537,15996,ACT,Enterprise,2/14/2025,9959652735,105
7814538,15997,ACT,Enterprise,1/7/2025,9959652736,105
7814539,15998,ACT,Enterprise,1/10/2025,9959652737,103
7814540,15999,ACT,Enterprise,3/13/2025,9959652738,104
7814541,16000,ACT,Enterprise,2/25/2025,9959652739,101
7814542,16001,ACT,Enterprise,1/16/2025,9959652740,104
7814543,16002,ACT,Enterprise,2/16/2025,9959652741,101
7814544,16003,ACT,Enterprise,3/24/2025,9959652742,104
7814545,16004,ACT,Enterprise,1/8/2025,9959652743,103
7814546,16005,ACT,Enterprise,2/15/2025,9959652744,103
7814547,16006,ACT,Enterprise,1/29/2025,9959652745,105
7814548,16007,ACT,Enterprise,1/7/2025,9959652746,105
7814549,16008,ACT,Enterprise,2/13/2025,9959652747,103
7814550,16009,ACT,Enterprise,2/14/2025,9959652748,102
7814551,16010,ACT,Enterprise,2/18/2025,9959652749,103
7814552,16011,ACT,Enterprise,2/10/2025,9959652750,101
7814553,16012,ACT,Enterprise,2/16/2025,9959652751,103
7814554,16013,ACT,Enterprise,1/15/2025,9959652752,103
7814555,16014,ACT,Enterprise,2/20/2025,9959652753,102
7814556,16015,ACT,Enterprise,3/20/2025,9959652754,101
7814557,16016,ACT,Enterprise,1/25/2025,9959652755,104
7814558,16017,ACT,Enterprise,2/1/2025,9959652756,105
7814559,16018,ACT,Enterprise,3/23/2025,9959652757,104
7814560,16019,ACT,Enterprise,2/19/2025,9959652758,105
7814561,16020,ACT,Enterprise,2/28/2025,9959652759,102
7814562,16021,ACT,Enterprise,2/5/2025,9959652760,104
7814563,16022,ACT,Enterprise,1/26/2025,9959652761,105
7814564,16023,ACT,Enterprise,1/3/2025,9959652762,104
7814565,16024,ACT,Enterprise,2/1/2025,9959652763,102
7814566,16025,ACT,Enterprise,3/7/2025,9959652764,105
7814567,16026,ACT,Enterprise,2/6/2025,9959652765,104
7814568,16027,ACT,Enterprise,1/18/2025,9959652766,101
7814569,16028,ACT,Enterprise,3/21/2025,9959652767,105
7814570,16029,ACT,Enterprise,1/11/2025,9959652768,103
7814571,16030,ACT,Enterprise,2/13/2025,9959652769,103
7814572,16031,ACT,Enterprise,3/27/2025,9959652770,103
7814573,16032,ACT,Enterprise,2/13/2025,9959652771,105
7814574,16033,ACT,Enterprise,3/14/2025,9959652772,103
7814575,16034,ACT,Enterprise,1/23/2025,9959652773,102
7814576,16035,ACT,Enterprise,1/9/2025,9959652774,104
7814577,16036,ACT,Enterprise,2/19/2025,9959652775,103
7814578,16037,ACT,Enterprise,2/15/2025,9959652776,103
7814579,16038,ACT,Enterprise,3/11/2025,9959652777,104
7814580,16039,ACT,Enterprise,3/1/2025,9959652778,104
7814581,16040,ACT,Enterprise,2/28/2025,9959652779,105
7814582,16041,ACT,Enterprise,1/21/2025,9959652780,103
7814583,16042,ACT,Enterprise,2/12/2025,9959652781,102
7814584,16043,ACT,Enterprise,3/13/2025,9959652782,101
7814585,16044,ACT,Enterprise,2/26/2025,9959652783,102
7814586,16045,ACT,Enterprise,1/26/2025,9959652784,102
7814587,16046,ACT,Enterprise,1/18/2025,9959652785,105
7814588,16047,ACT,Enterprise,1/1/2025,9959652786,102
7814589,16048,ACT,Enterprise,3/19/2025,9959652787,103
7814590,16049,ACT,Enterprise,2/6/2025,9959652788,101
7814591,16050,ACT,Enterprise,2/19/2025,9959652789,101
7814592,16051,ACT,Enterprise,2/20/2025,9959652790,102
7814593,16052,ACT,Enterprise,2/6/2025,9959652791,102
7814594,16053,ACT,Enterprise,1/14/2025,9959652792,104
7814595,16054,ACT,Enterprise,1/1/2025,9959652793,102
7814596,16055,ACT,Enterprise,3/31/2025,9959652794,102
7814597,16056,ACT,Enterprise,1/11/2025,9959652795,104
7814598,16057,ACT,Enterprise,3/2/2025,9959652796,101
7814599,16058,ACT,Enterprise,1/7/2025,9959652797,101
7814600,16059,ACT,Enterprise,3/15/2025,9959652798,103
7814601,16060,ACT,Enterprise,3/26/2025,9959652799,105
7814602,16061,ACT,Enterprise,3/24/2025,9959652800,103
7814603,16062,ACT,Enterprise,1/17/2025,9959652801,102
7814604,16063,ACT,Enterprise,2/9/2025,9959652802,101
7814605,16064,ACT,Enterprise,2/3/2025,9959652803,104
7814606,16065,ACT,Enterprise,1/26/2025,9959652804,104
7814607,16066,ACT,Enterprise,3/22/2025,9959652805,103
7814608,16067,ACT,Enterprise,1/1/2025,9959652806,102
7814609,16068,ACT,Enterprise,2/14/2025,9959652807,101
7814610,16069,ACT,Enterprise,2/18/2025,9959652808,102
7814611,16070,ACT,Enterprise,3/30/2025,9959652809,105
7814612,16071,ACT,Enterprise,2/13/2025,9959652810,102
7814613,16072,ACT,Enterprise,2/15/2025,9959652811,102
7814614,16073,ACT,Enterprise,2/24/2025,9959652812,105
7814615,16074,ACT,Enterprise,1/20/2025,9959652813,101
7814616,16075,ACT,Enterprise,3/18/2025,9959652814,103
7814617,16076,ACT,Enterprise,1/17/2025,9959652815,103
7814618,16077,ACT,Enterprise,2/14/2025,9959652816,105
7814619,16078,ACT,Enterprise,3/20/2025,9959652817,101
7814620,16079,ACT,Enterprise,1/27/2025,9959652818,104
7814621,16080,ACT,Enterprise,3/5/2025,9959652819,105
7814622,16081,ACT,Enterprise,1/7/2025,9959652820,101
7814623,16082,ACT,Enterprise,2/7/2025,9959652821,105
7814624,16083,ACT,Enterprise,2/12/2025,9959652822,105
7814625,16084,ACT,Enterprise,3/17/2025,9959652823,105
7814626,16085,ACT,Enterprise,3/20/2025,9959652824,103
7814627,16086,ACT,Enterprise,3/22/2025,9959652825,102
7814628,16087,ACT,Enterprise,3/30/2025,9959652826,104
7814629,16088,ACT,Enterprise,3/28/2025,9959652827,101
7814630,16089,ACT,Enterprise,1/27/2025,9959652828,102
7814631,16090,ACT,Enterprise,2/11/2025,9959652829,101
7814632,16091,ACT,Enterprise,1/25/2025,9959652830,103
7814633,16092,ACT,Enterprise,2/19/2025,9959652831,101
7814634,16093,ACT,Enterprise,3/7/2025,9959652832,105
7814635,16094,ACT,Enterprise,1/31/2025,9959652833,105
7814636,16095,ACT,Enterprise,2/26/2025,9959652834,103
7814637,16096,ACT,Enterprise,1/11/2025,9959652835,103
7814638,16097,ACT,Enterprise,1/10/2025,9959652836,105
7814639,16098,ACT,Enterprise,3/8/2025,9959652837,101
7814640,16099,ACT,Enterprise,3/21/2025,9959652838,103
7814641,16100,ACT,Enterprise,2/25/2025,9959652839,102
7814642,16101,ACT,Enterprise,1/21/2025,9959652840,101
7814643,16102,ACT,Enterprise,3/31/2025,9959652841,101
7814644,16103,ACT,Enterprise,2/24/2025,9959652842,102
7814645,16104,ACT,Enterprise,1/23/2025,9959652843,104
7814646,16105,ACT,Enterprise,1/4/2025,9959652844,105
7814647,16106,ACT,Enterprise,1/27/2025,9959652845,104
7814648,16107,ACT,Enterprise,1/28/2025,9959652846,105
7814649,16108,ACT,Enterprise,1/11/2025,9959652847,105
7814650,16109,ACT,Enterprise,1/8/2025,9959652848,104
7814651,16110,ACT,Enterprise,3/27/2025,9959652849,102
7814652,16111,ACT,Enterprise,2/22/2025,9959652850,102
7814653,16112,ACT,Enterprise,1/24/2025,9959652851,105
7814654,16113,ACT,Enterprise,3/22/2025,9959652852,103
7814655,16114,ACT,Enterprise,2/12/2025,9959652853,104
7814656,16115,ACT,Enterprise,1/24/2025,9959652854,103
7814657,16116,ACT,Enterprise,2/26/2025,9959652855,105
7814658,16117,ACT,Enterprise,3/8/2025,9959652856,102
7814659,16118,ACT,Enterprise,2/23/2025,9959652857,105
7814660,16119,ACT,Enterprise,1/2/2025,9959652858,102
7814661,16120,ACT,Enterprise,1/9/2025,9959652859,101
7814662,16121,ACT,Enterprise,1/3/2025,9959652860,104
7814663,16122,ACT,Enterprise,2/12/2025,9959652861,105
7814664,16123,ACT,Enterprise,1/7/2025,9959652862,103
7814665,16124,ACT,Enterprise,3/10/2025,9959652863,102
7814666,16125,ACT,Enterprise,1/24/2025,9959652864,104
7814667,16126,ACT,Enterprise,1/1/2025,9959652865,102
7814668,16127,ACT,Enterprise,3/12/2025,9959652866,105
7814669,16128,ACT,Enterprise,1/28/2025,9959652867,101
7814670,16129,ACT,Enterprise,1/18/2025,9959652868,102
7814671,16130,ACT,Enterprise,2/15/2025,9959652869,105
7814672,16131,ACT,Enterprise,2/16/2025,9959652870,102
7814673,16132,ACT,Enterprise,3/14/2025,9959652871,105
7814674,16133,ACT,Enterprise,3/28/2025,9959652872,105
7814675,16134,ACT,Enterprise,3/7/2025,9959652873,105
7814676,16135,ACT,Enterprise,2/17/2025,9959652874,104
7814677,16136,ACT,Enterprise,2/20/2025,9959652875,104
7814678,16137,ACT,Enterprise,1/13/2025,9959652876,101
7814679,16138,ACT,Enterprise,1/2/2025,9959652877,103
7814680,16139,ACT,Enterprise,3/25/2025,9959652878,102
7814681,16140,ACT,Enterprise,1/4/2025,9959652879,103
7814682,16141,ACT,Enterprise,2/20/2025,9959652880,105
7814683,16142,ACT,Enterprise,2/3/2025,9959652881,105
7814684,16143,ACT,Enterprise,2/6/2025,9959652882,101
7814685,16144,ACT,Enterprise,1/24/2025,9959652883,103
7814686,16145,ACT,Enterprise,3/23/2025,9959652884,105
7814687,16146,ACT,Enterprise,1/22/2025,9959652885,102
7814688,16147,ACT,Enterprise,3/1/2025,9959652886,105
7814689,16148,ACT,Enterprise,3/1/2025,9959652887,101
7814690,16149,ACT,Enterprise,1/12/2025,9959652888,104
7814691,16150,ACT,Enterprise,3/26/2025,9959652889,101
7814692,16151,ACT,Enterprise,1/21/2025,9959652890,101
7814693,16152,ACT,Enterprise,3/21/2025,9959652891,103
7814694,16153,ACT,Enterprise,2/2/2025,9959652892,105
7814695,16154,ACT,Enterprise,3/13/2025,9959652893,105
7814696,16155,ACT,Enterprise,1/1/2025,9959652894,101
